author,id,name,rating
Author 19,a38657c7-3200-4c5a-8aa8-205a0e107de1,Book 5559,4
Author 0,2505f807-19c1-4f57-813d-14e91ebba58e,Book 5560,5
Author 1,304775d3-8726-43a2-9fee-ff3eb78b24ba,Book 5561,4
Author 2,fb53d999-33bc-4618-8994-a413236168bb,Book 5562,5
Author 3,4f8bc33d-532d-4b1b-bec6-13d686703f3b,Book 5563,5
Author 4,e271cfb3-c27d-4af6-a65e-65687dc18a28,Book 5564,5
Author 5,ba8b7daa-8fee-4a83-a39b-ee0d848442b6,Book 5565,2
Author 6,1bce81a5-7f3b-4aac-a3a2-e15cdcc2a1be,Book 5566,1
Author 7,55a5df24-7300-4ee5-9316-55ad210879cb,Book 5567,4
Author 8,4de53cc9-e95f-4a08-9d38-c31ee5c2e669,Book 5568,3
Author 9,277ac0d9-248d-4a3c-b9fc-46fde134276f,Book 5569,4
Author 10,8767cc4d-4711-4eba-9feb-42a0093a24a2,Book 5570,1
Author 11,8d3ba607-434a-43aa-8978-e845f64f109a,Book 5571,4
Author 12,b11e72ee-ddbe-4afc-b3f9-e51dd89faee5,Book 5572,1
Author 13,f317715b-d1bb-4866-9496-8567fbcfa4e0,Book 5573,3
Author 14,3120f919-4527-4338-bf5b-65bb0d3ffa9a,Book 5574,5
Author 15,da8b8341-f9ad-48ff-ade2-734ca5e3e60d,Book 5575,1
Author 16,698a509e-ca62-4b99-8a84-81af726f8453,Book 5576,3
Author 17,a5cc85c1-1e9a-4b99-ae27-1984e2f1e986,Book 5577,3
Author 18,3cf23885-64e7-408b-bcd7-a2c79ca296b7,Book 5578,4
Author 19,dadde81a-203b-40e3-aae4-fff819743370,Book 5579,2
Author 0,1521392b-5a69-44fd-9d08-f3a10cced830,Book 5580,2
Author 1,6581ab5b-5dd4-40f5-b5a2-4a5b2e820ae5,Book 5581,5
Author 2,bb4de630-9a76-4834-9335-9fce0d3d8ae3,Book 5582,4
Author 3,27db8dc5-e47e-4ac2-b4f3-82a563a9c887,Book 5583,3
Author 4,57cf8cd7-c821-42de-831a-ea21bc77dcee,Book 5584,2
Author 5,fbc754a2-ff94-4e70-b840-2ead28abf8c1,Book 5585,5
Author 6,1886f139-ecec-4afe-930a-9ce0ebe548e7,Book 5586,1
Author 7,7bf20dc6-91be-4d8b-8144-e95c8d8bd276,Book 5587,5
Author 8,7fae21da-d1d8-4e9c-b216-febc3b5afafa,Book 5588,4
Author 9,4443d842-f31b-4a9c-8e2b-dd6f2aa13039,Book 5589,3
Author 10,6d44c432-0f7d-4e00-b8be-cfcf402844bb,Book 5590,4
Author 11,3802f44e-1076-4be4-8f82-86d9c44e1ff9,Book 5591,3
Author 12,896b750a-6a47-4d39-a6f5-8ea019b1605d,Book 5592,2
Author 13,8cc64bba-57d1-4503-b1f6-71e446c36196,Book 5593,5
Author 14,ccfe4032-a68a-4487-a628-5231cc2f0bfe,Book 5594,3
Author 15,d2360db5-3d88-498d-93ba-69c5f20c94df,Book 5595,3
Author 16,867f65b2-4efc-448e-97a6-abd2b78b8439,Book 5596,4
Author 17,405174cf-8949-4f66-bd28-b96977b02b9e,Book 5597,4
Author 18,c10427e6-6b17-4486-8c2a-2796ebdc9b75,Book 5598,4
Author 19,ec7bf299-a9dd-42f6-ba18-c77ff1584dd4,Book 5599,4
Author 0,b6fb1525-d314-4029-90b4-6c013150f468,Book 5600,1
Author 1,94ed0dea-93bb-4330-ba91-33cc2d896708,Book 5601,3
Author 2,ddd6ad9d-ea62-45b7-a651-d829d881dac0,Book 5602,2
Author 3,7c1b3b44-2415-4db9-bcb9-50ee1c8383ae,Book 5603,3
Author 4,c578529e-9e4a-4045-b88e-e540efa1c0ce,Book 5604,5
Author 5,cbcc3c58-4a2f-477d-a4e9-5eef925653dc,Book 5605,5
Author 6,0caabb8b-83c3-4b59-bd30-8621782f6ad8,Book 5606,2
Author 7,1b6be0dd-369d-4f9f-ac22-19ac3379ebfd,Book 5607,3
Author 8,7687fcdf-7e7f-42df-85ab-7468352911a0,Book 5608,1
Author 9,b866ce7e-e08a-4be8-b591-1476a06e2266,Book 5609,1
Author 10,ef155ef3-563d-42b9-94cc-ae4c3cf809a7,Book 5610,2
Author 11,ed9308c0-c2c4-4a52-a6da-3237e0e39a3d,Book 5611,1
Author 12,5720dc28-168d-435c-b2d3-5ca91c80d0f4,Book 5612,3
Author 13,a69c5010-d76e-416f-b14b-8180124f5228,Book 5613,4
Author 14,7e906b6d-8531-4366-9d32-146383a92213,Book 5614,4
Author 15,55762ec1-f6b2-41fe-bdf2-e10a43ac3ba0,Book 5615,1
Author 16,aa0345d6-5a24-40ea-be1a-9f7d0a3a8fd4,Book 5616,4
Author 17,ec8812cf-8961-4d4c-8f43-86dd4d33e445,Book 5617,3
Author 18,82a29ead-7d12-4106-bd87-3760438c67e1,Book 5618,5
Author 19,310e5e4f-b74b-4d72-b51b-d5f949d2d569,Book 5619,1
Author 0,6903a9ba-ed47-4e90-8fe9-25fe02f02362,Book 5620,2
Author 1,aced10e5-d2ef-4251-9e06-3bfd390909fd,Book 5621,3
Author 2,aca095d5-b8ec-457e-a515-31b5bad5b83e,Book 5622,1
Author 3,4cf1d7ef-b69c-42a2-9143-ba4b52e87cef,Book 5623,2
Author 4,4e22fdc0-e141-4fc2-806d-eaaf9952bd0c,Book 5624,1
Author 5,3b4b2ada-6286-4f65-877a-8fcce06181d4,Book 5625,2
Author 6,602734c7-a06e-4bb5-95c6-fc787c0b6994,Book 5626,4
Author 7,e502add7-e312-493a-baf8-650c3b89ded4,Book 5627,4
Author 8,38703fb2-47a3-4684-84f0-62a4b8ab3b3a,Book 5628,2
Author 9,f36e761e-bdba-4759-9020-5552b49ce21c,Book 5629,4
Author 10,c014a153-effc-4d66-b3f6-ca22db3c683f,Book 5630,1
Author 11,3745148a-2396-4322-80b3-98d1381b87cd,Book 5631,5
Author 12,09f2d680-f459-45f6-bc18-e996f7ad1d5c,Book 5632,3
Author 13,6a419149-a6c8-43c6-a6c5-e677bd9213ed,Book 5633,1
Author 14,93080752-f472-45e6-9dfa-ce12d3b536a4,Book 5634,3
Author 15,e8a66f6f-72e7-4114-aa50-130d3ddbbb02,Book 5635,1
Author 16,311d5c56-a4fa-4c8b-9fac-ac4298be66ee,Book 5636,2
Author 17,9e1cbea4-75cd-4b54-b34a-2491467bbf61,Book 5637,4
Author 18,abb25fc1-8781-4d44-a6ab-ba026da7896a,Book 5638,5
Author 19,ea7e9913-1725-469f-a216-b6370ce7358b,Book 5639,2
Author 0,b6c4c930-be47-40bb-aa44-6566e1ad5201,Book 5640,2
Author 1,b6ce782a-8653-4989-9420-c6fc5eaca147,Book 5641,2
Author 2,9c9051af-acbf-4ba8-9b4b-6da0b460956d,Book 5642,5
Author 3,e10974a3-4be9-4b6b-9903-65a828d629a8,Book 5643,1
Author 4,3f7cad27-64fa-43bb-8553-4d9178ead36c,Book 5644,4
Author 5,d7fbfc72-a9b6-48d4-8425-92b3b33ef1c9,Book 5645,4
Author 6,0c616b9e-591a-4ea5-8d4e-2601d11493d4,Book 5646,1
Author 7,bf7d6cd0-0713-4916-ba02-b44a392a3e7f,Book 5647,5
Author 8,9ee9decf-8383-4ee5-afff-d010c638e35f,Book 5648,3
Author 9,ebe85f73-6253-4a77-8f9e-a9aadfafeb06,Book 5649,5
Author 10,cce49270-a510-4580-b449-d9f58392ed87,Book 5650,1
Author 11,dc9ff3cd-6eaa-4314-9e50-b3caf57b5967,Book 5651,4
Author 12,9ce7146e-6477-4034-aebf-bac1a8071950,Book 5652,3
Author 13,38d49143-eb3c-4aa2-85e2-598250aa39b4,Book 5653,5
Author 14,185907a5-7947-440b-85f2-354d7f6503fb,Book 5654,1
Author 15,91d89f56-7916-4eec-81e0-fa3b9a479b5e,Book 5655,1
Author 16,64a6a9d4-7c2f-4d61-b486-40cb4b065cb4,Book 5656,1
Author 17,2b765904-d3f4-4f37-ad52-8e55fbb779a8,Book 5657,3
Author 18,3615fcdf-2825-4b3c-a5ef-4845e90074d8,Book 5658,1
Author 19,529712ec-1de8-4462-8778-66c767469d2a,Book 5659,2
Author 0,dbf30434-533c-408f-a51b-5c6e5e2b2c84,Book 5660,1
Author 1,2eba8761-36ec-4648-ad1f-6fdf44452660,Book 5661,5
Author 2,ddb5a410-4874-4961-92a8-d67b52c34cdc,Book 5662,4
Author 3,3d166f28-d1a4-4972-866f-6a84fba35ab7,Book 5663,4
Author 4,6850155c-6424-45e7-bd27-079013e5d911,Book 5664,1
Author 5,2af224e5-d44a-4f75-8b3c-086e7c39241a,Book 5665,3
Author 6,d674da70-25b6-4106-b4e6-7fb5626f4b68,Book 5666,3
Author 7,e6f813d9-2c8f-4313-b4ff-40228d81c8ba,Book 5667,5
Author 8,bd37881f-eb35-4686-a109-1ec5d927048e,Book 5668,3
Author 9,fe124ea7-9361-45b4-b75e-f0186fe3b914,Book 5669,1
Author 10,ebc3b6f1-7124-4628-bdbe-1f2e016fd9a7,Book 5670,3
Author 11,f2e6ac52-bd73-4e2f-9e48-7e57550043de,Book 5671,5
Author 12,17846c3b-3d11-4e1c-a571-6a0ffca585b3,Book 5672,1
Author 13,cfc60df6-7b48-4b8c-a495-1353e5ed8c97,Book 5673,2
Author 14,0c594669-5bbb-4964-b98d-3f4c7d373eb5,Book 5674,3
Author 15,a17d25a8-bb50-4735-b254-8f78184070f7,Book 5675,2
Author 16,1fc21c4f-c3ba-42c7-82a5-3ad7e162fe38,Book 5676,4
Author 17,6d8e04ae-d6b5-4dae-9559-c1dbee05335f,Book 5677,1
Author 18,53059e8e-3f0e-4478-b0fb-c26b3153804f,Book 5678,1
Author 19,ef51b35a-6ba6-4bf5-bca5-72813dd952ef,Book 5679,5
Author 0,2de28bef-668f-46c3-89e3-1583c4a31feb,Book 5680,2
Author 1,9ad61cdc-cc79-486a-bf7b-f50e8e66663f,Book 5681,2
Author 2,11ccf930-ccf9-44ee-910a-a9c6aa809cd9,Book 5682,2
Author 3,aba768e6-7d4e-4284-a041-ea68feed21d7,Book 5683,3
Author 4,579e06a8-71ce-45ce-9394-bb9c6de89f9b,Book 5684,3
Author 5,7019baf9-82c2-4932-9123-a46dab01c86f,Book 5685,1
Author 6,6dcc7a7c-55ca-4984-9a9d-d0dc3bddbd8a,Book 5686,4
Author 7,e816c997-0f40-4485-9558-6bb6a07ef0a2,Book 5687,5
Author 8,87ac97fb-d1b6-404c-84b0-87333d67c3b7,Book 5688,1
Author 9,1a9b05be-e7ff-41aa-9279-cc2922c4d7c0,Book 5689,2
Author 10,db8be35e-faa3-4d6a-a220-92e638eb2ad3,Book 5690,1
Author 11,415eb493-d427-4e96-88a1-4f54872636d4,Book 5691,3
Author 12,101ce54a-e276-4f9c-8ce4-07dc8035d6e2,Book 5692,1
Author 13,b55fba54-23cc-4486-87f7-23790315af43,Book 5693,5
Author 14,bbba72d0-f939-4236-862a-e6824d905a3d,Book 5694,5
Author 15,b04373e4-457e-4184-a295-1f1d31c5cd65,Book 5695,5
Author 16,f4ac0b9a-feee-47c9-b87c-74b55c44d898,Book 5696,5
Author 17,5a90ad3d-1402-4ec6-b1a3-0abd6e42d694,Book 5697,1
Author 18,07436876-13a8-4fda-9eaa-06c9a4f9feee,Book 5698,2
Author 19,8156b3ec-154e-4d6e-bad3-7b353b80190d,Book 5699,5
Author 0,4a67b4e8-d5d0-49dd-87d9-3667d69b8647,Book 5700,3
Author 1,162440cd-af42-4b59-b823-d4d22b12de39,Book 5701,2
Author 2,a49277d9-f4b6-4605-8db4-77df3783f73e,Book 5702,3
Author 3,83efaf6b-7e84-4f00-a792-279eff65896f,Book 5703,4
Author 4,01e91325-ac75-4e8a-b928-230dcb7d9d33,Book 5704,4
Author 5,712a6071-38b8-4fa1-80f6-f1498c5a3df5,Book 5705,2
Author 6,160e1e8b-b2fc-45ba-8d9e-c63014ef0288,Book 5706,1
Author 7,c41e1d82-bd4c-48a5-ab61-2bd6ca5136d4,Book 5707,2
Author 8,6f33476b-fdc5-4ba8-b212-67bda4cf427c,Book 5708,4
Author 9,a9fe0362-46c1-4f35-af99-2b995bd5c7b7,Book 5709,4
Author 10,84439bf7-6cd7-45bb-a4a3-39e31575ed75,Book 5710,3
Author 11,a809835a-2ad2-4369-8c9b-304b887d10c5,Book 5711,2
Author 12,f4d3d716-6e3b-4815-ba65-be6bbfa18926,Book 5712,2
Author 13,d7e71cae-361a-4ff3-9822-18bde95e0b08,Book 5713,2
Author 14,92047be9-0a3c-4383-b82d-59e29019a1ba,Book 5714,4
Author 15,5147b74c-dd41-468a-987f-63636fefa19e,Book 5715,2
Author 16,619c9773-6934-4295-abe2-ad2c1fdb1c20,Book 5716,1
Author 17,29e9fa26-bc7c-4aa0-b490-32af9bd0f5a6,Book 5717,1
Author 18,3b05d0c3-d8e2-4f06-8d1a-ed4e01019b24,Book 5718,5
Author 19,244b49f5-7822-47d2-9db0-9dd65d4dc78d,Book 5719,2
Author 0,4aa16980-99a8-40c8-96d4-daacc8f6fe13,Book 5720,2
Author 1,49f5703e-63c5-4587-938f-bafee70a0891,Book 5721,1
Author 2,3874ffe8-9b69-40d6-96b2-576c8349609c,Book 5722,3
Author 3,4ffcc26f-ad0f-4c2b-81c5-371159f24438,Book 5723,1
Author 4,9b3c99f8-baf8-4254-b6c0-cac25f5fb148,Book 5724,1
Author 5,f2301cb9-a567-4fbf-baf2-2a116cf58b35,Book 5725,2
Author 6,a35f0ddb-bf1f-4f41-835c-2f22eb172b6f,Book 5726,3
Author 7,323174b4-1d3a-4597-b004-045c2688459c,Book 5727,2
Author 8,b9727fb8-6949-4d5d-9586-bf73f72181a1,Book 5728,2
Author 9,40810d41-d140-4729-97e9-876d392e2226,Book 5729,1
Author 10,9fa04efe-eded-4636-95a1-058a2d9397cf,Book 5730,2
Author 11,3acc09a0-3693-4458-a9d0-12bfa12b2ace,Book 5731,5
Author 12,26cfac42-8312-45a0-94c7-6c96e45d8080,Book 5732,1
Author 13,cf8bbd40-2f6c-4825-b415-3d68b5494be4,Book 5733,2
Author 14,6614952b-f66a-4bbe-b3bf-7d661833da06,Book 5734,3
Author 15,8ccd5a73-d395-4012-a08e-d73474e4724c,Book 5735,1
Author 16,e7e09b40-8e85-497b-bca5-d7cf9ccba1ff,Book 5736,1
Author 17,dab9c29b-0250-45f4-a86f-13cc41df11c9,Book 5737,4
Author 18,0f5db4cc-c97f-44c2-92e9-866a2ff95577,Book 5738,2
Author 19,090bc073-409a-4989-b6d1-9b815f26d337,Book 5739,2
Author 0,9d2e5e3d-22d4-40dc-97cd-36302be59b87,Book 5740,3
Author 1,78031af5-63b4-46b8-a7cd-341bf2977b75,Book 5741,2
Author 2,5380e013-6fd3-4ab4-bd3c-d0be748bee29,Book 5742,2
Author 3,65517769-2db7-41b8-8cc2-21766b59a9f9,Book 5743,1
Author 4,dd28c236-1a25-4dd5-88b3-168c2a284ed2,Book 5744,3
Author 5,b6c0289d-03d7-446c-a6a6-a13450f62824,Book 5745,2
Author 6,0efc1004-67ef-4059-9d73-13f4b7fde5da,Book 5746,3
Author 7,94c3e620-b835-41a3-8349-206212014216,Book 5747,1
Author 8,4c350271-3b9a-45bb-ae82-6f0605a7ec61,Book 5748,5
Author 9,cdd3224e-cfd2-45cf-927e-d2dc3feaa0a4,Book 5749,1
Author 10,fa50fc38-eebd-4722-9cd7-0487a2c39254,Book 5750,1
Author 11,7c9248de-2875-4c0d-90a3-b5b7a37c883f,Book 5751,1
Author 12,2cbce57d-8c0d-400b-9a0b-bc24d32b9140,Book 5752,3
Author 13,f21e112d-0518-40b1-aee1-89eeb0c9054a,Book 5753,1
Author 14,216defa6-a914-4e1e-acf9-ba54b08539a7,Book 5754,3
Author 15,7d347412-120e-418d-8565-311847b3b99c,Book 5755,2
Author 16,c5c226b2-e5b4-45c2-b371-d165b29c2e6c,Book 5756,3
Author 17,af754b10-43a6-412e-a08a-4b5552158f5a,Book 5757,4
Author 18,410429e4-7272-4967-b4a3-3d93240c8202,Book 5758,3
Author 19,698ebe46-98ba-4845-a28e-5bbe50472161,Book 5759,4
Author 0,fcbb3183-c40e-4d0c-b678-55e4d72e853e,Book 5760,2
Author 1,273e3973-c5ef-4050-a99f-b9973a873d16,Book 5761,1
Author 2,874126d1-cd70-4806-b5c9-16ee1a279c74,Book 5762,3
Author 3,e8061c0d-0d77-40a6-ba30-fdcbe20432ab,Book 5763,1
Author 4,eca83b7a-0186-418c-8f6a-45fa616df533,Book 5764,4
Author 5,c31a93c9-0bc7-4f1d-ab6a-4454a79d2de3,Book 5765,5
Author 6,17f7493c-21dd-46f6-865f-fa82d6a10126,Book 5766,3
Author 7,c34b1bc0-7550-4d35-92a8-4cfdadd46fe7,Book 5767,5
Author 8,ba96525e-2fc5-4883-9762-099e18a9b7e6,Book 5768,2
Author 9,61b729b0-c82f-4fed-a82d-1769ae4acbe0,Book 5769,1
Author 10,bc75a300-df60-4cb6-9d8f-2c7ec1c9b532,Book 5770,2
Author 11,a734f61c-a8a5-44e5-ba01-4a550113a32f,Book 5771,3
Author 12,3c56c1ed-cbff-4807-901d-18fdeb0bcea7,Book 5772,1
Author 13,c79073e6-6749-4cde-9544-1f95825faebb,Book 5773,2
Author 14,e09a3710-3865-4eb9-8fd8-30d870ff8e71,Book 5774,5
Author 15,409cabde-a932-4cf6-8d74-27b5b4693d15,Book 5775,4
Author 16,77ac5b47-0c93-41ea-991d-f5c5530ef8e1,Book 5776,1
Author 17,8ddd17e8-eaa3-4123-8f5c-9beef53881d6,Book 5777,3
Author 18,e5903fe8-711f-42aa-9f2c-113d90d24758,Book 5778,5
Author 19,27e10cc6-afcd-49e8-be1c-dab170671e6c,Book 5779,4
Author 0,e6f527d0-3798-450f-8b5b-fa795abbe19f,Book 5780,2
Author 1,d65a0169-507a-4aa1-8416-baa2cd8c0bb2,Book 5781,1
Author 2,fc25c391-3b57-40fb-b16f-0f737b015b07,Book 5782,4
Author 3,229dedbb-4a1c-40e0-9a0e-dfe5d33aff99,Book 5783,1
Author 4,27dae1fd-a7bf-40be-ac49-3b32940f9ef2,Book 5784,4
Author 5,c4d9d86c-4bbd-4e85-8bf8-a5a7276d7b20,Book 5785,4
Author 6,cd15f2c3-93d5-4884-8ac7-c7c822af4c76,Book 5786,4
Author 7,01852156-d227-4da1-8d11-6560715b93d0,Book 5787,4
Author 8,51acc215-7571-4e3c-a300-2de2d3dd9937,Book 5788,4
Author 9,14da6a2d-14d0-400f-a86f-e8957df72b43,Book 5789,1
Author 10,56a0a9ff-1f95-4af5-9da2-3c36ba421d4f,Book 5790,4
Author 11,37c42ef9-2ebf-4856-9913-8b7315760087,Book 5791,2
Author 12,62f8c596-ed94-48b0-a1d4-2b73258ae342,Book 5792,3
Author 13,27ea857c-52df-4b4e-9a05-a74fa3d64eb5,Book 5793,5
Author 14,e66a3d89-99e0-4775-ac4a-053adae80cba,Book 5794,1
Author 15,3b813c58-940e-4733-9d19-b63c786c4d92,Book 5795,2
Author 16,48b7b459-6c95-440f-b869-4878a9aec4ac,Book 5796,5
Author 17,ee922e4d-bb3d-45d2-a59f-b78c015fa7fc,Book 5797,1
Author 18,6fee4dce-ff13-445d-8407-da3c906e7ba4,Book 5798,3
Author 19,fc1cace3-b2ec-4721-b12f-b8af8c484249,Book 5799,4
Author 0,14255c29-6057-4dd5-ae1d-d981cfc4c9be,Book 5800,5
Author 1,df67a57f-8d81-44df-8192-2440f0a675af,Book 5801,4
Author 2,dc6294ac-8746-4d9a-be09-6f66ab499171,Book 5802,5
Author 3,48c1a8ee-1e9f-40db-87a8-97aea07d6aed,Book 5803,2
Author 4,d9b90d1f-d647-49b6-b778-7616f23b41f0,Book 5804,4
Author 5,abc829cc-3a1f-463b-bbff-fff75ff03288,Book 5805,1
Author 6,cc3016ed-b35b-4756-91bc-0f5463729b0e,Book 5806,2
Author 7,3365e019-a79b-4ba1-b976-f6bc18b849ec,Book 5807,4
Author 8,20d96a66-f2c2-4dec-a601-4d337a7cea5a,Book 5808,2
Author 9,74c97522-2d6b-4dfd-a8c2-2668c9ece7c3,Book 5809,3
Author 10,512e2ca0-b07f-48fb-a8c9-f6f12ebb9551,Book 5810,5
Author 11,5be95ed2-2c36-4e3d-97d8-c726868a3627,Book 5811,3
Author 12,ef88a250-f029-4a19-b040-e43eb41acaa8,Book 5812,3
Author 13,46cba11c-77ab-4703-ac12-48e0ee25fb09,Book 5813,2
Author 14,c1d38039-8bb0-455a-aaa2-453857f61710,Book 5814,4
Author 15,59b19755-b11c-413e-ba23-c8ebfa52c5ac,Book 5815,1
Author 16,c300aa78-cb2b-478f-ba58-44faf0ff7506,Book 5816,3
Author 17,ec7d97f8-d67c-4a6c-98b1-886c6d8ae9ca,Book 5817,2
Author 18,41ed9ac3-a3cf-48d2-8806-44297f899d65,Book 5818,1
Author 19,85019530-74bf-40db-9481-9799cd99cedc,Book 5819,5
Author 0,24662488-cc8c-4e7c-a952-d95d9e58bf57,Book 5820,2
Author 1,ae1df53b-5eba-446e-91fc-30776a37b531,Book 5821,1
Author 2,30efc8c7-a8de-40fd-a25a-85c673b70615,Book 5822,3
Author 3,989ac3e6-c03a-4709-94de-151cf191568d,Book 5823,2
Author 4,09929ebf-7846-43d0-8f09-ecde9d6aad42,Book 5824,4
Author 5,fbbd5be8-e14a-4102-b8f5-b713832e11a1,Book 5825,3
Author 6,4f656b44-227f-46e4-bc6b-28020d513921,Book 5826,1
Author 7,1e44def5-6ba0-4fb6-9a4c-c07f10d1b5b9,Book 5827,1
Author 8,44ed744a-d535-43d4-bf1a-797e76e271e2,Book 5828,3
Author 9,8c6253ce-293c-4e6e-93ab-91ff93943552,Book 5829,4
Author 10,a64fd49f-0eb3-4b1f-912e-f88a7246469b,Book 5830,1
Author 11,72a9e9da-c793-4742-a409-d856608710cc,Book 5831,2
Author 12,5ea083c9-1d9c-40b5-b3db-cc919d887187,Book 5832,1
Author 13,c7e11051-85f2-48a5-85dd-d6bfa4db6e32,Book 5833,2
Author 14,49f14eb4-6cbe-40d9-affd-6dceb87f7cf8,Book 5834,5
Author 15,e9342abd-5bce-4032-9d0f-80c327cba02a,Book 5835,5
Author 16,d55613de-ee02-425e-969c-482d90eabd68,Book 5836,1
Author 17,97e4ea13-f112-4f03-aea8-9ca837dee945,Book 5837,4
Author 18,b1c4f963-c246-48f3-8c9a-d480839c887b,Book 5838,3
Author 19,4885ee8e-8930-42f4-b418-14c3c804003c,Book 5839,2
Author 0,7efdcf7a-bc42-4b43-8efb-0fd575d0d69f,Book 5840,1
Author 1,7a09a0f9-f3c6-4a2b-b660-a7b3227f4bd2,Book 5841,5
Author 2,1c946dda-69ee-43f0-8246-f71ae542ab52,Book 5842,1
Author 3,db7d1f0c-64cb-4bce-bd67-e5170927b2df,Book 5843,3
Author 4,3149f698-ea25-4cb1-a673-5feaade6e5c7,Book 5844,5
Author 5,ba8c6153-3da6-4b33-931c-e376f565dfa5,Book 5845,1
Author 6,ad540524-f84a-4f9d-876e-815690a9fc5e,Book 5846,5
Author 7,dc80f03c-6dbc-4f30-aa59-eb2a8b2a1e61,Book 5847,2
Author 8,8fdf7bee-ab5b-4824-9ad9-922ccc3e8070,Book 5848,3
Author 9,68277218-6994-444c-afaf-f5d903765a94,Book 5849,2
Author 10,f6872823-b189-403c-bd15-a19fc2a675a5,Book 5850,4
Author 11,5fdc852b-f300-43ca-8b6c-cc080ea182ad,Book 5851,4
Author 12,ccec6f1a-02af-4c42-8df0-3bb505e1c4ac,Book 5852,1
Author 13,fde8fd46-742e-44a9-9fa6-3871bcbaab01,Book 5853,5
Author 14,20d3f3db-03cd-4563-b935-7026bdf1217a,Book 5854,1
Author 15,fe196141-1717-4486-94d9-523cd83906b5,Book 5855,2
Author 16,5d668224-d5d6-4c23-916f-133d4d39004d,Book 5856,5
Author 17,e44b9b42-2b78-4f3e-98ed-cd61a5461fb9,Book 5857,5
Author 18,0bb3bc06-c309-4cc1-a0fe-1a99dcdc128c,Book 5858,1
Author 19,dabb42e5-f456-406b-95e6-16120de7cd60,Book 5859,5
Author 0,4360e313-b914-4f95-8b55-ca4349cf1374,Book 5860,5
Author 1,46b7f9fe-ab89-4acb-8962-fe343f613e9f,Book 5861,4
Author 2,f388792d-240a-434b-95c1-a381a166a21c,Book 5862,1
Author 3,ec75a9e5-f5a0-4837-9a0b-7afcf64432cb,Book 5863,2
Author 4,31d38c71-49f8-4519-9aeb-d16e575673eb,Book 5864,5
Author 5,afe3e883-4b30-44f0-8a70-8f9be1c599e7,Book 5865,3
Author 6,38238fd5-3ea8-478f-b9e9-88b7a730987d,Book 5866,1
Author 7,b446ff59-56d9-4e6e-9719-7a3aa2b7a52a,Book 5867,5
Author 8,378c10ac-df39-4302-b9d7-be6559aa62d7,Book 5868,4
Author 9,4c3f72e8-4738-440d-90a0-16c998f3b53a,Book 5869,3
Author 10,7eda1cc1-5ce1-4681-8eff-8c974acc31da,Book 5870,5
Author 11,5ae78ec7-184b-4a12-9e96-7c184755bfda,Book 5871,1
Author 12,9eeeac0d-3a30-4104-8871-a6c6d4fb3fe5,Book 5872,2
Author 13,1e818667-6237-4f48-8de3-a530584199f9,Book 5873,3
Author 14,901cb39f-f4bd-4884-8a2b-d18055e0d6d1,Book 5874,3
Author 15,0f54a13f-2fe7-449f-ba20-6617fb4cd5da,Book 5875,1
Author 16,96561db0-35e7-40a0-8a88-7d422bf02e5b,Book 5876,4
Author 17,df1c7443-970e-4fda-b4d0-b87abf13fc9c,Book 5877,4
Author 18,1bc8762f-5f56-4dae-8d1a-195a44024cb4,Book 5878,3
Author 19,48414750-ac01-439f-b6c6-34505d63b45c,Book 5879,5
Author 0,9bc22b7e-0b6c-4f43-a14b-dd9ba36d5306,Book 5880,5
Author 1,2473c769-d7a0-45f7-bd8e-1a1e1bbd8e3b,Book 5881,1
Author 2,1ea6e9bd-2d8f-465b-a94d-fa212f13c6ba,Book 5882,3
Author 3,1261bb88-1be4-4d74-9c77-29c3387bcf44,Book 5883,5
Author 4,89edfd47-c702-4cfe-a876-9c73f07373d8,Book 5884,1
Author 5,e56c0bd8-beb7-44f2-a350-c3a9637f69ae,Book 5885,4
Author 6,094eed67-37eb-40e7-81c5-40da563a7d1f,Book 5886,4
Author 7,5e54c586-346e-44b3-9c03-7af60bbae58d,Book 5887,2
Author 8,e8a62003-7c43-475d-a524-2f3b55c7bfd8,Book 5888,2
Author 9,573604e5-86a5-486a-b19b-ab1cb0900f4e,Book 5889,1
Author 10,2e927d0a-c698-4698-8453-1dcda2f0733c,Book 5890,1
Author 11,404de7aa-6a4b-46ed-9036-c3f4a2dd9a5d,Book 5891,5
Author 12,407e906e-d92f-4c31-9a3c-ed0c439f4621,Book 5892,2
Author 13,934dfa0c-d804-4519-8ab4-b9a3cba99d4c,Book 5893,2
Author 14,573df4b4-bb3c-4224-9b10-626fedfdbb4a,Book 5894,1
Author 15,e00ab8eb-1e7a-4f1d-bc94-3dbf6184599f,Book 5895,1
Author 16,18c90feb-9bd5-4538-8188-4a583f65ed89,Book 5896,5
Author 17,90115171-103f-4c54-a251-2d6db236132e,Book 5897,1
Author 18,ad4e6b3a-33a2-4424-b7ac-02adb03a52f9,Book 5898,3
Author 19,ae4a0a15-591d-405b-bf62-030ec6ebccb1,Book 5899,3
Author 0,83bdcbd0-5dc9-4dd6-bcea-951fe2396017,Book 5900,2
Author 1,e620dd32-8409-4f50-bd30-3bd558315e57,Book 5901,3
Author 2,7da55d19-28dd-456f-b3c3-4bacec7233ad,Book 5902,4
Author 3,95ed3c9b-ff71-46aa-946e-ab5da80cf3b5,Book 5903,2
Author 4,07065340-326c-457c-98ab-d50a2757235b,Book 5904,3
Author 5,d7e8f295-4ff8-40c8-96c9-758e1637d9b1,Book 5905,2
